variable_id,actividad_producto_nombre,indicador,unidad_de_medida,alcance_id,alcance_nombre,indice_tiempo,valor
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,40909,0
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,40940,0
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,40969,0
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41000,0
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41030,764.92
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41061,3478.23
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41091,3395.95
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41122,2928.67
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41153,2841.75
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41183,6902.03
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41214,7619.76
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41244,8319.12
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41275,7893.99
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41306,7648.21
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41334,9011.61
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41365,8457.64
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41395,9381.07
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41426,9167.53
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41456,10502.38
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41487,9771.55
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41518,8532.63
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41548,9232.04
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41579,9628.18
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41609,9323.93
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41640,8846.18
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41671,8281.12
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41699,8765.56
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41730,8054.26
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41760,9214.2
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41791,9332.54
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41821,9257.79
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41852,8754.62
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41883,8210.75
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41913,8722.07
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41944,7286.48
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,41974,8321.55
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42005,7930.9
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42036,6939.99
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42064,5969.65
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42095,6597.35
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42125,7360.37
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42156,7136.11
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42186,7041.5
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42217,7062.82
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42248,7177.05
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42278,6822.35
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42309,6945.9
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42339,6618.86
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42370,7094.43
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42401,5978.13
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42430,5791.67
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42461,4863.36
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42491,3705.49
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42522,4348.08
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42552,4753.47
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42583,4669.96
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42614,3579.48
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42644,3790.7
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42675,4612.87
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42705,4322.65
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42736,3387.19
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42767,3291.33
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42795,3950.11
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42826,3410.12
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42856,4229.61
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42887,4150.64
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42917,4701.01
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42948,5483.45
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,42979,6072.85
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43009,6923.72
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43040,6757.15
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43070,6383.18
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43101,6962.23
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43132,5691.35
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43160,8507.65
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43191,9635.72
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43221,11308.62
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43252,10766.21
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43282,11008.84
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43313,11109.45
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43344,10960.08
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43374,11686.54
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43405,11212.65
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43435,11868.8
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43466,11786.46
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43497,10459.69
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43525,12508.86
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43556,13840.23
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43586,14660.57
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43617,14046.49
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43647,15040.81
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43678,14553.11
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43709,13890.06
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43739,14550.24
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43770,14000.04
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43800,14788.26
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43831,14414.93
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43862,13354.39
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43891,15150.26
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43922,14737.22
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43952,15023.8
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,43983,13698.47
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44013,14719.46
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44044,14803.06
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44075,13977.2
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44105,14324.47
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44136,13631.27
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44166,12937.11
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44197,12473.48
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44228,11161.49
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44256,12449.7
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44287,12827.83
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44317,12210.3
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44348,15713.73
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44378,17018.15
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44409,17928.68
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44440,17895.21
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44470,19329.7
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44501,18158.09
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44531,18469.26
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44562,17679.08
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44593,16770.49
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44621,18396.82
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44652,16018.01
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44682,16258.25
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44713,14397.74
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44743,15579.23
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44774,15321.05
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44805,14931.03
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44835,15627.76
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44866,14584.53
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44896,14730.26
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44927,14844.07
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44958,13198.26
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,44986,14197.75
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45017,14840.64
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45047,15662.59
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45078,17410.84
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45108,20628.73
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45139,21912.08
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45170,21088.88
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45200,21119.95
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45231,21315.06
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45261,21939.73
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45292,23048.05
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45323,20666.03
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45352,22080.95
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45383,21280.33
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45413,22571.12
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45444,21053.43
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45474,21194.66
438,Energía biogás,Generación,MWh,6,BUENOS AIRES,45505,22191.18
438,Energía biogás,Generación,MWh,14,CORDOBA,42736,0
438,Energía biogás,Generación,MWh,14,CORDOBA,42767,0
438,Energía biogás,Generación,MWh,14,CORDOBA,42795,0
438,Energía biogás,Generación,MWh,14,CORDOBA,42826,0
438,Energía biogás,Generación,MWh,14,CORDOBA,42856,0
438,Energía biogás,Generación,MWh,14,CORDOBA,42887,0
438,Energía biogás,Generación,MWh,14,CORDOBA,42917,201.17
438,Energía biogás,Generación,MWh,14,CORDOBA,42948,730.83
438,Energía biogás,Generación,MWh,14,CORDOBA,42979,703.43
438,Energía biogás,Generación,MWh,14,CORDOBA,43009,697.49
438,Energía biogás,Generación,MWh,14,CORDOBA,43040,732.92
438,Energía biogás,Generación,MWh,14,CORDOBA,43070,767.38
438,Energía biogás,Generación,MWh,14,CORDOBA,43101,547.1
438,Energía biogás,Generación,MWh,14,CORDOBA,43132,234.82
438,Energía biogás,Generación,MWh,14,CORDOBA,43160,525.7
438,Energía biogás,Generación,MWh,14,CORDOBA,43191,681.1
438,Energía biogás,Generación,MWh,14,CORDOBA,43221,643.92
438,Energía biogás,Generación,MWh,14,CORDOBA,43252,710.21
438,Energía biogás,Generación,MWh,14,CORDOBA,43282,990.76
438,Energía biogás,Generación,MWh,14,CORDOBA,43313,1226.02
438,Energía biogás,Generación,MWh,14,CORDOBA,43344,1203.48
438,Energía biogás,Generación,MWh,14,CORDOBA,43374,2133.07
438,Energía biogás,Generación,MWh,14,CORDOBA,43405,1847.06
438,Energía biogás,Generación,MWh,14,CORDOBA,43435,1773.88
438,Energía biogás,Generación,MWh,14,CORDOBA,43466,1745.06
438,Energía biogás,Generación,MWh,14,CORDOBA,43497,2285.27
438,Energía biogás,Generación,MWh,14,CORDOBA,43525,3038.69
438,Energía biogás,Generación,MWh,14,CORDOBA,43556,3002.67
438,Energía biogás,Generación,MWh,14,CORDOBA,43586,3109.53
438,Energía biogás,Generación,MWh,14,CORDOBA,43617,2901.27
438,Energía biogás,Generación,MWh,14,CORDOBA,43647,3070.61
438,Energía biogás,Generación,MWh,14,CORDOBA,43678,3074.19
438,Energía biogás,Generación,MWh,14,CORDOBA,43709,2574.58
438,Energía biogás,Generación,MWh,14,CORDOBA,43739,2948.68
438,Energía biogás,Generación,MWh,14,CORDOBA,43770,2788.34
438,Energía biogás,Generación,MWh,14,CORDOBA,43800,3096.72
438,Energía biogás,Generación,MWh,14,CORDOBA,43831,3031.48
438,Energía biogás,Generación,MWh,14,CORDOBA,43862,2838.85
438,Energía biogás,Generación,MWh,14,CORDOBA,43891,3226.76
438,Energía biogás,Generación,MWh,14,CORDOBA,43922,3042.53
438,Energía biogás,Generación,MWh,14,CORDOBA,43952,2718.54
438,Energía biogás,Generación,MWh,14,CORDOBA,43983,3691.16
438,Energía biogás,Generación,MWh,14,CORDOBA,44013,4177.17
438,Energía biogás,Generación,MWh,14,CORDOBA,44044,4598.53
438,Energía biogás,Generación,MWh,14,CORDOBA,44075,4329.31
438,Energía biogás,Generación,MWh,14,CORDOBA,44105,5003.25
438,Energía biogás,Generación,MWh,14,CORDOBA,44136,4744.46
438,Energía biogás,Generación,MWh,14,CORDOBA,44166,5133.75
438,Energía biogás,Generación,MWh,14,CORDOBA,44197,6196.73
438,Energía biogás,Generación,MWh,14,CORDOBA,44228,5881.92
438,Energía biogás,Generación,MWh,14,CORDOBA,44256,6969.19
438,Energía biogás,Generación,MWh,14,CORDOBA,44287,6547.9
438,Energía biogás,Generación,MWh,14,CORDOBA,44317,6542.64
438,Energía biogás,Generación,MWh,14,CORDOBA,44348,7327.39
438,Energía biogás,Generación,MWh,14,CORDOBA,44378,7524.17
438,Energía biogás,Generación,MWh,14,CORDOBA,44409,7211.86
438,Energía biogás,Generación,MWh,14,CORDOBA,44440,6654.72
438,Energía biogás,Generación,MWh,14,CORDOBA,44470,7242.4
438,Energía biogás,Generación,MWh,14,CORDOBA,44501,6538.29
438,Energía biogás,Generación,MWh,14,CORDOBA,44531,6852.05
438,Energía biogás,Generación,MWh,14,CORDOBA,44562,6829.29
438,Energía biogás,Generación,MWh,14,CORDOBA,44593,6437.15
438,Energía biogás,Generación,MWh,14,CORDOBA,44621,7521.59
438,Energía biogás,Generación,MWh,14,CORDOBA,44652,7212.31
438,Energía biogás,Generación,MWh,14,CORDOBA,44682,7705.65
438,Energía biogás,Generación,MWh,14,CORDOBA,44713,7388.72
438,Energía biogás,Generación,MWh,14,CORDOBA,44743,8058.05
438,Energía biogás,Generación,MWh,14,CORDOBA,44774,7531.64
438,Energía biogás,Generación,MWh,14,CORDOBA,44805,7277.66
438,Energía biogás,Generación,MWh,14,CORDOBA,44835,7889.54
438,Energía biogás,Generación,MWh,14,CORDOBA,44866,7676.15
438,Energía biogás,Generación,MWh,14,CORDOBA,44896,7998.35
438,Energía biogás,Generación,MWh,14,CORDOBA,44927,6780.94
438,Energía biogás,Generación,MWh,14,CORDOBA,44958,6064.14
438,Energía biogás,Generación,MWh,14,CORDOBA,44986,7679.71
438,Energía biogás,Generación,MWh,14,CORDOBA,45017,7400.3
438,Energía biogás,Generación,MWh,14,CORDOBA,45047,7642.28
438,Energía biogás,Generación,MWh,14,CORDOBA,45078,7271.46
438,Energía biogás,Generación,MWh,14,CORDOBA,45108,8300.6
438,Energía biogás,Generación,MWh,14,CORDOBA,45139,8361.79
438,Energía biogás,Generación,MWh,14,CORDOBA,45170,7849.98
438,Energía biogás,Generación,MWh,14,CORDOBA,45200,8253.3
438,Energía biogás,Generación,MWh,14,CORDOBA,45231,7811.69
438,Energía biogás,Generación,MWh,14,CORDOBA,45261,7528.04
438,Energía biogás,Generación,MWh,14,CORDOBA,45292,7616.31
438,Energía biogás,Generación,MWh,14,CORDOBA,45323,7502.88
438,Energía biogás,Generación,MWh,14,CORDOBA,45352,8123.58
438,Energía biogás,Generación,MWh,14,CORDOBA,45383,8226.48
438,Energía biogás,Generación,MWh,14,CORDOBA,45413,8721.54
438,Energía biogás,Generación,MWh,14,CORDOBA,45444,8902.88
438,Energía biogás,Generación,MWh,14,CORDOBA,45474,9448.94
438,Energía biogás,Generación,MWh,14,CORDOBA,45505,8331.73
438,Energía biogás,Generación,MWh,42,LA PAMPA,44197,0
438,Energía biogás,Generación,MWh,42,LA PAMPA,44228,22.46
438,Energía biogás,Generación,MWh,42,LA PAMPA,44256,163.49
438,Energía biogás,Generación,MWh,42,LA PAMPA,44287,473.09
438,Energía biogás,Generación,MWh,42,LA PAMPA,44317,569.53
438,Energía biogás,Generación,MWh,42,LA PAMPA,44348,689.31
438,Energía biogás,Generación,MWh,42,LA PAMPA,44378,787.44
438,Energía biogás,Generación,MWh,42,LA PAMPA,44409,1012.86
438,Energía biogás,Generación,MWh,42,LA PAMPA,44440,1005.06
438,Energía biogás,Generación,MWh,42,LA PAMPA,44470,798.48
438,Energía biogás,Generación,MWh,42,LA PAMPA,44501,288.79
438,Energía biogás,Generación,MWh,42,LA PAMPA,44531,862.58
438,Energía biogás,Generación,MWh,42,LA PAMPA,44562,1213.27
438,Energía biogás,Generación,MWh,42,LA PAMPA,44593,1264.45
438,Energía biogás,Generación,MWh,42,LA PAMPA,44621,1416.36
438,Energía biogás,Generación,MWh,42,LA PAMPA,44652,1321.63
438,Energía biogás,Generación,MWh,42,LA PAMPA,44682,1223.24
438,Energía biogás,Generación,MWh,42,LA PAMPA,44713,935.04
438,Energía biogás,Generación,MWh,42,LA PAMPA,44743,1274.34
438,Energía biogás,Generación,MWh,42,LA PAMPA,44774,1253.48
438,Energía biogás,Generación,MWh,42,LA PAMPA,44805,1403.33
438,Energía biogás,Generación,MWh,42,LA PAMPA,44835,1266.16
438,Energía biogás,Generación,MWh,42,LA PAMPA,44866,731.57
438,Energía biogás,Generación,MWh,42,LA PAMPA,44896,846.24
438,Energía biogás,Generación,MWh,42,LA PAMPA,44927,510.69
438,Energía biogás,Generación,MWh,42,LA PAMPA,44958,427.52
438,Energía biogás,Generación,MWh,42,LA PAMPA,44986,573.96
438,Energía biogás,Generación,MWh,42,LA PAMPA,45017,678.62
438,Energía biogás,Generación,MWh,42,LA PAMPA,45047,912.79
438,Energía biogás,Generación,MWh,42,LA PAMPA,45078,867.74
438,Energía biogás,Generación,MWh,42,LA PAMPA,45108,923.35
438,Energía biogás,Generación,MWh,42,LA PAMPA,45139,931.15
438,Energía biogás,Generación,MWh,42,LA PAMPA,45170,922.25
438,Energía biogás,Generación,MWh,42,LA PAMPA,45200,777.73
438,Energía biogás,Generación,MWh,42,LA PAMPA,45231,840.14
438,Energía biogás,Generación,MWh,42,LA PAMPA,45261,836.72
438,Energía biogás,Generación,MWh,42,LA PAMPA,45292,661.68
438,Energía biogás,Generación,MWh,42,LA PAMPA,45323,837.45
438,Energía biogás,Generación,MWh,42,LA PAMPA,45352,1185.48
438,Energía biogás,Generación,MWh,42,LA PAMPA,45383,1061.48
438,Energía biogás,Generación,MWh,42,LA PAMPA,45413,1303.71
438,Energía biogás,Generación,MWh,42,LA PAMPA,45444,1215.23
438,Energía biogás,Generación,MWh,42,LA PAMPA,45474,1250.5
438,Energía biogás,Generación,MWh,42,LA PAMPA,45505,1300.38
438,Energía biogás,Generación,MWh,74,SAN LUIS,42736,0
438,Energía biogás,Generación,MWh,74,SAN LUIS,42767,0
438,Energía biogás,Generación,MWh,74,SAN LUIS,42795,0
438,Energía biogás,Generación,MWh,74,SAN LUIS,42826,0
438,Energía biogás,Generación,MWh,74,SAN LUIS,42856,0
438,Energía biogás,Generación,MWh,74,SAN LUIS,42887,0
438,Energía biogás,Generación,MWh,74,SAN LUIS,42917,0
438,Energía biogás,Generación,MWh,74,SAN LUIS,42948,20.03
438,Energía biogás,Generación,MWh,74,SAN LUIS,42979,119.98
438,Energía biogás,Generación,MWh,74,SAN LUIS,43009,39.71
438,Energía biogás,Generación,MWh,74,SAN LUIS,43040,99.41
438,Energía biogás,Generación,MWh,74,SAN LUIS,43070,139.16
438,Energía biogás,Generación,MWh,74,SAN LUIS,43101,66.18
438,Energía biogás,Generación,MWh,74,SAN LUIS,43132,100.24
438,Energía biogás,Generación,MWh,74,SAN LUIS,43160,147.53
438,Energía biogás,Generación,MWh,74,SAN LUIS,43191,151.61
438,Energía biogás,Generación,MWh,74,SAN LUIS,43221,208.36
438,Energía biogás,Generación,MWh,74,SAN LUIS,43252,242.87
438,Energía biogás,Generación,MWh,74,SAN LUIS,43282,352.87
438,Energía biogás,Generación,MWh,74,SAN LUIS,43313,279.99
438,Energía biogás,Generación,MWh,74,SAN LUIS,43344,334
438,Energía biogás,Generación,MWh,74,SAN LUIS,43374,291.05
438,Energía biogás,Generación,MWh,74,SAN LUIS,43405,311.58
438,Energía biogás,Generación,MWh,74,SAN LUIS,43435,399.14
438,Energía biogás,Generación,MWh,74,SAN LUIS,43466,382.54
438,Energía biogás,Generación,MWh,74,SAN LUIS,43497,390.59
438,Energía biogás,Generación,MWh,74,SAN LUIS,43525,378.33
438,Energía biogás,Generación,MWh,74,SAN LUIS,43556,333.16
438,Energía biogás,Generación,MWh,74,SAN LUIS,43586,512.25
438,Energía biogás,Generación,MWh,74,SAN LUIS,43617,646.13
438,Energía biogás,Generación,MWh,74,SAN LUIS,43647,710.95
438,Energía biogás,Generación,MWh,74,SAN LUIS,43678,616.31
438,Energía biogás,Generación,MWh,74,SAN LUIS,43709,679.13
438,Energía biogás,Generación,MWh,74,SAN LUIS,43739,691.68
438,Energía biogás,Generación,MWh,74,SAN LUIS,43770,537.26
438,Energía biogás,Generación,MWh,74,SAN LUIS,43800,565.25
438,Energía biogás,Generación,MWh,74,SAN LUIS,43831,493.64
438,Energía biogás,Generación,MWh,74,SAN LUIS,43862,521.09
438,Energía biogás,Generación,MWh,74,SAN LUIS,43891,822.14
438,Energía biogás,Generación,MWh,74,SAN LUIS,43922,1244.63
438,Energía biogás,Generación,MWh,74,SAN LUIS,43952,1773.49
438,Energía biogás,Generación,MWh,74,SAN LUIS,43983,1846.97
438,Energía biogás,Generación,MWh,74,SAN LUIS,44013,1657.85
438,Energía biogás,Generación,MWh,74,SAN LUIS,44044,2080.2
438,Energía biogás,Generación,MWh,74,SAN LUIS,44075,2022.65
438,Energía biogás,Generación,MWh,74,SAN LUIS,44105,2087.17
438,Energía biogás,Generación,MWh,74,SAN LUIS,44136,1587.13
438,Energía biogás,Generación,MWh,74,SAN LUIS,44166,2122.27
438,Energía biogás,Generación,MWh,74,SAN LUIS,44197,1770.23
438,Energía biogás,Generación,MWh,74,SAN LUIS,44228,1722.01
438,Energía biogás,Generación,MWh,74,SAN LUIS,44256,1695.6
438,Energía biogás,Generación,MWh,74,SAN LUIS,44287,1924.99
438,Energía biogás,Generación,MWh,74,SAN LUIS,44317,2078.15
438,Energía biogás,Generación,MWh,74,SAN LUIS,44348,2392.37
438,Energía biogás,Generación,MWh,74,SAN LUIS,44378,2891.07
438,Energía biogás,Generación,MWh,74,SAN LUIS,44409,2831.81
438,Energía biogás,Generación,MWh,74,SAN LUIS,44440,2875.01
438,Energía biogás,Generación,MWh,74,SAN LUIS,44470,3332.66
438,Energía biogás,Generación,MWh,74,SAN LUIS,44501,3167.7
438,Energía biogás,Generación,MWh,74,SAN LUIS,44531,3038.55
438,Energía biogás,Generación,MWh,74,SAN LUIS,44562,3054.8
438,Energía biogás,Generación,MWh,74,SAN LUIS,44593,3015.44
438,Energía biogás,Generación,MWh,74,SAN LUIS,44621,3276.02
438,Energía biogás,Generación,MWh,74,SAN LUIS,44652,3311.2
438,Energía biogás,Generación,MWh,74,SAN LUIS,44682,3410.77
438,Energía biogás,Generación,MWh,74,SAN LUIS,44713,3223.62
438,Energía biogás,Generación,MWh,74,SAN LUIS,44743,3594.12
438,Energía biogás,Generación,MWh,74,SAN LUIS,44774,3699.68
438,Energía biogás,Generación,MWh,74,SAN LUIS,44805,3466.14
