variable_id,actividad_producto_nombre,indicador,unidad_de_medida,alcance_id,alcance_nombre,indice_tiempo,valor
439,Energía biogás,Potencia instalada,MW,42,LA PAMPA,45292,2
439,Energía biogás,Potencia instalada,MW,42,LA PAMPA,45323,2
439,Energía biogás,Potencia instalada,MW,42,LA PAMPA,45352,2
439,Energía biogás,Potencia instalada,MW,42,LA PAMPA,45383,2
439,Energía biogás,Potencia instalada,MW,42,LA PAMPA,45413,2
439,Energía biogás,Potencia instalada,MW,42,LA PAMPA,45444,2
439,Energía biogás,Potencia instalada,MW,42,LA PAMPA,45474,2
439,Energía biogás,Potencia instalada,MW,42,LA PAMPA,45505,2
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43466,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43497,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43525,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43556,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43586,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43617,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43647,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43678,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43709,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43739,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43770,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43800,1.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43831,2.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43862,2.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43891,4.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43922,4.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43952,4.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,43983,4.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44013,4.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44044,4.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44075,4.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44105,4.5
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44136,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44166,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44197,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44228,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44256,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44287,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44317,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44348,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44378,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44409,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44440,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44470,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44501,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44531,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44562,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44593,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44621,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44652,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44682,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44713,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44743,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44774,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44805,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44835,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44866,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44896,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44927,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44958,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,44986,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45017,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45047,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45078,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45108,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45139,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45170,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45200,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45231,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45261,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45292,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45323,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45352,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45383,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45413,5.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45444,7.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45474,7.3
439,Energía biogás,Potencia instalada,MW,74,SAN LUIS,45505,7.3
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43466,1.42
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43497,1.42
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43525,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43556,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43586,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43617,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43647,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43678,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43709,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43739,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43770,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43800,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43831,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43862,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43891,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43922,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43952,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,43983,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44013,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44044,7.72
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44075,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44105,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44136,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44166,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44197,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44228,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44256,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44287,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44317,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44348,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44378,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44409,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44440,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44470,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44501,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44531,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44562,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44593,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44621,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44652,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44682,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44713,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44743,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44774,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44805,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44835,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44866,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44896,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44927,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44958,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,44986,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45017,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45047,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45078,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45108,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45139,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45170,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45200,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45231,9.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45261,11.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45292,11.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45323,11.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45352,11.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45383,11.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45413,11.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45444,11.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45474,11.82
439,Energía biogás,Potencia instalada,MW,82,SANTA FE,45505,11.82
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43466,0
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43497,0
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43525,0
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43556,0
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43586,0
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43617,0
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43647,0
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43678,0
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43709,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43739,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43770,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43800,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43831,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43862,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43891,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43922,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43952,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,43983,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44013,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44044,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44075,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44105,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44136,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44166,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44197,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44228,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44256,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44287,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44317,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44348,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44378,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44409,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44440,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44470,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44501,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44531,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44562,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44593,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44621,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44652,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44682,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44713,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44743,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44774,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44805,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44835,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44866,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44896,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44927,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44958,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,44986,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45017,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45047,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45078,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45108,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45139,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45170,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45200,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45231,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45261,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45292,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45323,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45352,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45383,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45413,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45444,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45474,3
439,Energía biogás,Potencia instalada,MW,90,TUCUMAN,45505,3
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,39814,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,39845,0.1
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,39873,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,39904,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,39934,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,39965,0.01
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,39995,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40026,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40057,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40087,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40118,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40148,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40179,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40210,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40238,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40269,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40299,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40330,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40360,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40391,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40422,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40452,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40483,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40513,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40544,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40575,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40603,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40634,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40664,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40695,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40725,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40756,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40787,20.44
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40817,39.23
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40848,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40878,0.03
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40909,0.21
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40940,10.93
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,40969,0.9
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41000,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41030,1.48
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41061,0.31
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41091,10.8
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41122,7.85
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41153,3.96
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41183,0.98
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41214,50.64
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41244,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41275,0.05
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41306,0.61
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41334,0.03
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41365,2.01
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41395,3.11
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41426,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41456,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41487,1.59
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41518,0.05
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41548,0.14
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41579,6.19
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41609,0.68
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41640,0.06
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41671,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41699,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41730,0.36
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41760,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41791,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41821,2.6
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41852,2.23
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41883,0.84
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41913,1.75
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41944,11.39
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,41974,19.67
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42005,1.88
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42036,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42064,0.53
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42095,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42125,1.33
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42156,2.07
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42186,0.17
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42217,1.33
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42248,0.07
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42278,12.39
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42309,21.33
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42339,111.61
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42370,161.08
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42401,11.04
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42430,13.02
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42461,7.53
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42491,3.66
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42522,1.07
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42552,3.23
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42583,3.58
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42614,11.44
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42644,2
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42675,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42705,1.46
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42736,2.4
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42767,16.19
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42795,2.27
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42826,14.76
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42856,1.16
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42887,10.06
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42917,5.6
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42948,8.8
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,42979,3.06
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43009,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43040,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43070,2.24
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43101,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43132,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43160,0.22
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43191,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43221,0.23
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43252,0.25
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43282,0.14
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43313,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43344,0.06
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43374,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43405,4.61
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43435,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43466,31.72
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43497,28.83
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43525,67.09
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43556,7.37
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43586,5.72
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43617,7.12
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43647,9
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43678,0.42
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43709,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43739,0.09
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43770,1.36
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43800,2.63
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43831,1.72
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43862,2.03
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43891,7.15
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43922,0.09
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43952,0.05
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,43983,0.06
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,44013,0.95
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,44044,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,44075,0.06
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,44105,0
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,44136,13.84
440,Energía biomasa,Generación,MWh,6,BUENOS AIRES,44166,0
